$m_1$,$m_3$,$\alpha_{12}$,$\alpha_{23}$,co1$_{theo}$,co1$_{approx}$,co1$_{saa}$,$err1$,co2$_{theo}$,co2$_{approx}$,co2$_{saa}$,$err2$
5.5,10.0,0.9055555555555554,0.8833333333333333,3.162277661008917e-08,3.162277661013519e-08,3.162277660168379e-08,2.6580143023126007e-10,-6.3367996771652985e-09,-6.265999723255694e-09,-5.696710000987009e-09,0.10101150561613252
10.0,1.0,0.9055555555555554,0.8833333333333333,3.1622776615656666e-08,3.162277661567378e-08,3.162277660168379e-08,4.4186106879275685e-10,-1.5171645999811006e-09,-1.48587520903e-09,-2.0565340620304997e-09,0.3555114995802816
10.0,5.5,0.9055555555555554,0.8833333333333333,3.162277661076625e-08,3.1622776610806185e-08,3.162277660168379e-08,2.872124884071642e-10,-5.006910653018611e-09,-4.919804088809521e-09,-5.696686777825939e-09,0.13776481599316534
10.0,10.0,0.9055555555555554,0.8833333333333333,3.1622776608406924e-08,3.162277660844378e-08,3.162277660168379e-08,2.1260410482555635e-10,-6.10951791572294e-09,-6.019251705381805e-09,-6.221066264222348e-09,0.018258126097369563
1.0,1.0,0.9055555555555554,0.9055555555555554,3.1622776679900316e-08,3.162277668001838e-08,3.162277660168379e-08,2.4734236750047797e-09,-1.603942296895001e-09,-1.5114224983171996e-09,-1.4912021466514327e-09,0.07028940533697306
1.0,5.5,0.9055555555555554,0.9055555555555554,3.162277662579373e-08,3.162277662586973e-08,3.162277660168379e-08,7.624232204055025e-10,-9.697378425236781e-10,-8.632573228144782e-10,-7.765007035433921e-10,0.19926740043205823
1.0,10.0,0.9055555555555554,0.9055555555555554,3.1622776615957885e-08,3.162277661600368e-08,3.162277660168379e-08,4.5138646493198476e-10,-6.330598968653724e-10,-5.578855225072908e-10,-4.929806466696809e-10,0.22127329639628246
5.5,1.0,0.9055555555555554,0.9055555555555554,3.162277662590993e-08,3.162277662591133e-08,3.162277660168379e-08,7.66097651537611e-10,-7.222890553411532e-10,-7.231574916761978e-10,-7.764839633936392e-10,0.07503216011889943
5.5,5.5,0.9055555555555554,0.9055555555555554,3.162277661590499e-08,3.162277661592647e-08,3.162277660168379e-08,4.497138339132838e-10,-1.6038961642466506e-09,-1.5114548627455493e-09,-1.4912343075278566e-09,0.07024261247716823
5.5,10.0,0.9055555555555554,0.9055555555555554,3.1622776611768976e-08,3.162277661179259e-08,3.162277660168379e-08,3.189215379600837e-10,-1.562869440805105e-09,-1.4373127250673851e-09,-1.3655717815805864e-09,0.12624065329659376
10.0,1.0,0.9055555555555554,0.9055555555555554,3.1622776616022266e-08,3.162277661602218e-08,3.162277660168379e-08,4.5342237475068637e-10,-4.4666737064417304e-10,-4.5243020849890905e-10,-4.929593913539536e-10,0.10363868899360015
10.0,5.5,0.9055555555555554,0.9055555555555554,3.162277661179801e-08,3.1622776611805286e-08,3.162277660168379e-08,3.198395702734787e-10,-1.3811840480789913e-09,-1.3346369829545204e-09,-1.3655423426655148e-09,0.011324852350584062
10.0,10.0,0.9055555555555554,0.9055555555555554,3.162277660950544e-08,3.1622776609517285e-08,3.162277660168379e-08,2.4734222156769504e-10,-1.6038500363500996e-09,-1.5114872297742496e-09,-1.491266457331512e-09,0.07019582658413344
1.0,1.0,0.9055555555555554,0.9277777777777777,3.162277667494303e-08,3.162277667455028e-08,3.162277660168379e-08,2.3166605029316603e-09,4.2712165309234e-09,4.42448346460095e-09,4.431352843865738e-09,0.037491967869799886
1.0,5.5,0.9055555555555554,0.9277777777777777,3.162277662537197e-08,3.162277662529053e-08,3.162277660168379e-08,7.49085908018184e-10,1.8092160059674723e-09,1.960864502945623e-09,2.307428270058012e-09,0.27537467192819925
1.0,10.0,0.9055555555555554,0.9277777777777777,3.1622776615825894e-08,3.162277661580228e-08,3.162277660168379e-08,4.472125254475492e-10,1.1107819435159458e-09,1.212058939401464e-09,1.4648824298217803e-09,0.31878487796173943
5.5,1.0,0.9055555555555554,0.9277777777777777,3.162277662445608e-08,3.162277662455203e-08,3.162277660168379e-08,7.201230034752345e-10,2.881209157638397e-09,2.792297095906826e-09,2.3074500175165792e-09,0.19913831614782992
5.5,5.5,0.9055555555555554,0.9277777777777777,3.162277661500364e-08,3.1622776614932274e-08,3.162277660168379e-08,4.212106779265327e-10,4.27127207275375e-09,4.42444349672215e-09,4.431311115144238e-09,0.03746870713560246
5.5,10.0,0.9055555555555554,0.9277777777777777,3.1622776611311096e-08,3.1622776611249785e-08,3.162277660168379e-08,3.0444207366518534e-10,3.5684098225902306e-09,3.774610112921501e-09,4.057770062727014e-09,0.13713678205872884
10.0,1.0,0.9055555555555554,0.9277777777777777,3.162277661540739e-08,3.162277661546648e-08,3.162277660168379e-08,4.3397837920874085e-10,1.9327094168895634e-09,1.8437907279039546e-09,1.4649100430184665e-09,0.2420433044838977
10.0,5.5,0.9055555555555554,0.9277777777777777,3.162277661104882e-08,3.1622776611032885e-08,3.162277660168379e-08,2.961481842850881e-10,4.32601904394543e-09,4.372232019357856e-09,4.057808307393914e-09,0.061999435006393516
10.0,10.0,0.9055555555555554,0.9277777777777777,3.1622776609009734e-08,3.1622776608970485e-08,3.162277660168379e-08,2.3166661578353895e-10,4.271327620547451e-09,4.42440353514875e-09,4.43126935392027e-09,0.03744543794847554
1.0,1.0,0.9055555555555554,0.95,3.162277664680162e-08,3.162277664531398e-08,3.162277660168379e-08,1.4267509100102802e-09,1.0356472155534766e-08,1.058438126875331e-08,1.2061958070043966e-08,0.16467826967484717
1.0,5.5,0.9055555555555554,0.95,3.162277662348818e-08,3.162277662331053e-08,3.162277660168379e-08,6.895152997562442e-10,3.664557547141233e-09,3.800164344836324e-09,6.2807537919048195e-09,0.7139187230951016
1.0,10.0,0.9055555555555554,0.95,3.162277661521e-08,3.162277661515078e-08,3.162277660168379e-08,4.277363035601987e-10,2.198363726369885e-09,2.2836537793941878e-09,3.9873871731763895e-09,0.8137977466361693
5.5,1.0,0.9055555555555554,0.95,3.16227766065479e-08,3.162277660722473e-08,3.162277660168379e-08,1.5381655483520525e-10,1.0204827860322e-08,1.0026199684476416e-08,6.280782943863412e-09,0.38452828113993975
5.5,5.5,0.9055555555555554,0.95,3.162277660988691e-08,3.162277660961657e-08,3.162277660168379e-08,2.594053377621229e-10,1.0356521850124506e-08,1.0584345946345975e-08,1.206190218375807e-08,0.1646672848580976
5.5,10.0,0.9055555555555554,0.95,3.1622776609087555e-08,3.1622776608922985e-08,3.162277660168379e-08,2.3412753668789107e-10,7.917686093543863e-09,8.152681272598494e-09,1.1045186951766775e-08,0.39500187570875006
10.0,1.0,0.9055555555555554,0.95,3.162277660565512e-08,3.162277660632868e-08,3.162277660168379e-08,1.2558439309789746e-10,7.733508918041744e-09,7.479205292250745e-09,3.987424188014591e-09,0.48439651000955014
10.0,5.5,0.9055555555555554,0.95,3.162277660565571e-08,3.162277660552309e-08,3.162277660168379e-08,1.2560301741426944e-10,1.1821579365706308e-08,1.1948522127523761e-08,1.104523821783272e-08,0.06567152525539066
10.0,10.0,0.9055555555555554,0.95,3.162277660619547e-08,3.1622776606046885e-08,3.162277660168379e-08,1.4267188947591364e-10,1.0356571539594868e-08,1.0584310617192672e-08,1.2061846208839414e-08,0.164656292164352
1.0,1.0,0.9277777777777777,0.75,3.162277660733814e-08,3.162277660996098e-08,3.162277660168379e-08,1.788062021647168e-10,-1.523539150678564e-08,-1.4960788249399745e-08,-2.595998268716069e-08,0.7039261955033093
1.0,5.5,0.9277777777777777,0.75,3.162277651993176e-08,3.162277652171103e-08,3.162277660168379e-08,2.585226296062932e-09,-2.382561061003571e-08,-2.362531176367197e-08,-1.351762794946794e-08,0.4326429584233149
1.0,10.0,0.9277777777777777,0.75,3.162277651760568e-08,3.162277651760828e-08,3.162277660168379e-08,2.658783347871202e-09,-2.3791246347401666e-08,-2.379170198302924e-08,-8.581817270883383e-09,0.6392867718836162
5.5,1.0,0.9277777777777777,0.75,3.162277662177712e-08,3.1622776621944026e-08,3.162277660168379e-08,6.354068477281967e-10,-4.758878600311177e-09,-4.664086841585576e-09,-1.3517624214708213e-08,1.8405062095562414
5.5,5.5,0.9277777777777777,0.75,3.1622776602711885e-08,3.162277660318877e-08,3.162277660168379e-08,3.251115074716877e-11,-1.523539005409815e-08,-1.496078916269902e-08,-2.595999007199191e-08,0.7039268426874941
5.5,10.0,0.9277777777777777,0.75,3.162277659516714e-08,3.1622776595703885e-08,3.162277660168379e-08,2.0607471255834603e-10,-1.9369312592596684e-08,-1.9055969952330183e-08,-2.3771901755612907e-08,0.22729713003335883
10.0,1.0,0.9277777777777777,0.75,3.16227766146782e-08,3.162277661473318e-08,3.162277660168379e-08,4.109191736721365e-10,-2.8163320021143755e-09,-2.7596943257118284e-09,-8.581812528779822e-09,2.047159398230387
10.0,5.5,0.9277777777777777,0.75,3.162277660658879e-08,3.162277660678879e-08,3.162277660168379e-08,1.5510958462010126e-10,-1.090174705375935e-08,-1.0693965253142508e-08,-2.37718951877298e-08,1.1805583151493426
10.0,10.0,0.9277777777777777,0.75,3.162277660224924e-08,3.162277660251148e-08,3.162277660168379e-08,1.7881017817114457e-11,-1.5235388555602925e-08,-1.496079002956324e-08,-2.5959997265647778e-08,0.7039274824468326
1.0,1.0,0.9277777777777777,0.7722222222222223,3.162277660937514e-08,3.162277661189858e-08,3.162277660168379e-08,2.4322185314886063e-10,-1.5022477490791914e-08,-1.4754590387832035e-08,-2.443972140854732e-08,0.626876886554015
1.0,5.5,0.9277777777777777,0.7722222222222223,3.162277652850149e-08,3.162277652970003e-08,3.162277660168379e-08,2.314227633854283e-09,-2.284274429056286e-08,-2.2702467885507507e-08,-1.2726013296461082e-08,0.4428859713796015
1.0,10.0,0.9277777777777777,0.7722222222222223,3.162277652971074e-08,3.162277652909238e-08,3.162277660168379e-08,2.2759877269178644e-09,-2.2280250077386897e-08,-2.2361041265315628e-08,-8.079252434516904e-09,0.6373805317958772
5.5,1.0,0.9277777777777777,0.7722222222222223,3.162277662184744e-08,3.1622776622013926e-08,3.162277660168379e-08,6.376304655435484e-10,-4.719179476710014e-09,-4.623817422893286e-09,-1.2726008868884583e-08,1.6966571056874802
5.5,5.5,0.9277777777777777,0.7722222222222223,3.1622776603082204e-08,3.162277660354108e-08,3.162277660168379e-08,4.4221660507545285e-11,-1.5022475063347354e-08,-1.475459172866236e-08,-2.4439730111462008e-08,0.6268777287633102
5.5,10.0,0.9277777777777777,0.7722222222222223,3.162277659580878e-08,3.162277659630489e-08,3.162277660168379e-08,1.8578425227497544e-10,-1.899389959836442e-08,-1.869871845307832e-08,-2.2379781469333007e-08,0.17826154410441059
10.0,1.0,0.9277777777777777,0.7722222222222223,3.162277661469957e-08,3.162277661475458e-08,3.162277660168379e-08,4.115950898726655e-10,-2.7944599332823645e-09,-2.7373171209800885e-09,-8.079246812729524e-09,1.8911657370730897
10.0,5.5,0.9277777777777777,0.7722222222222223,3.1622776606703726e-08,3.1622776606900085e-08,3.162277660168379e-08,1.5874425598015112e-10,-1.0782852300426859e-08,-1.0576608003363346e-08,-2.2379773683075168e-08,1.0754966366542202
10.0,10.0,0.9277777777777777,0.7722222222222223,3.1622776602452885e-08,3.162277660270529e-08,3.162277660168379e-08,2.432084604352698e-11,-1.502247259342205e-08,-1.475459302569306e-08,-2.4439738634392722e-08,0.6268785635924041
1.0,1.0,0.9277777777777777,0.7944444444444444,3.162277661233451e-08,3.162277661471108e-08,3.162277660168379e-08,3.368052761715539e-10,-1.4707682378820345e-08,-1.4450056814129481e-08,-2.2680054007782905e-08,0.5420549222930662
1.0,5.5,0.9277777777777777,0.7944444444444444,3.1622776539713525e-08,3.162277654030353e-08,3.162277660168379e-08,1.95967191771314e-09,-2.1489037460914212e-08,-2.1416278386024096e-08,-1.1809737646338898e-08,0.45042965894497194
1.0,10.0,0.9277777777777777,0.7944444444444444,3.1622776544292095e-08,3.162277654320188e-08,3.162277660168379e-08,1.8148848075587331e-09,-2.031139086388195e-08,-2.046684748846484e-08,-7.49754530605272e-09,0.6308699214003617
5.5,1.0,0.9277777777777777,0.7944444444444444,3.162277662195202e-08,3.1622776622116927e-08,3.162277660168379e-08,6.40937641899056e-10,-4.659466519207532e-09,-4.56386891759488e-09,-1.1809732346166694e-08,1.5345674869609873
5.5,5.5,0.9277777777777777,0.7944444444444444,3.162277660362027e-08,3.1622776604052374e-08,3.162277660168379e-08,6.123675224266194e-11,-1.4707678496828153e-08,-1.4450058847312601e-08,-2.2680064372079775e-08,0.542056033994144
5.5,10.0,0.9277777777777777,0.7944444444444444,3.162277659672117e-08,3.1622776597162985e-08,3.162277660168379e-08,1.5693183800595452e-10,-1.8446995555166776e-08,-1.8176488305425264e-08,-2.0768434563203404e-08,0.12584374518301553
10.0,1.0,0.9277777777777777,0.7944444444444444,3.162277661473145e-08,3.162277661478608e-08,3.162277660168379e-08,4.12603104837973e-10,-2.7614950733835763e-09,-2.703989545767015e-09,-7.497538576312327e-09,1.7150287713987555
10.0,5.5,0.9277777777777777,0.7944444444444444,3.162277660687273e-08,3.162277660706289e-08,3.162277660168379e-08,1.6408859773059612e-10,-1.0605481935137247e-08,-1.0402427654304133e-08,-2.0768425242414762e-08,0.9582726527124101
10.0,10.0,0.9277777777777777,0.7944444444444444,3.162277660274886e-08,3.162277660298648e-08,3.162277660168379e-08,3.368050670116662e-11,-1.4707674576055934e-08,-1.4450060840436236e-08,-2.2680074569345407e-08,0.5420571384050422
1.0,1.0,0.9277777777777777,0.8166666666666667,3.1622776616711295e-08,3.162277661887378e-08,3.162277660168379e-08,4.752113600572558e-10,-1.4229345664859416e-08,-1.3987151642641619e-08,-2.0619897436783093e-08,0.44911072669389784
1.0,5.5,0.9277777777777777,0.8166666666666667,3.162277655400679e-08,3.162277655404153e-08,3.162277660168379e-08,1.5076792190490293e-09,-1.9628336603864856e-08,-1.962491284004966e-08,-1.0736994506877048e-08,0.45298500206263465
1.0,10.0,0.9277777777777777,0.8166666666666667,3.1622776560953055e-08,3.162277655966238e-08,3.162277660168379e-08,1.288019008801201e-09,-1.7797006412359934e-08,-1.8006972235809646e-08,-6.816503225423133e-09,0.6169859656459356
5.5,1.0,0.9277777777777777,0.8166666666666667,3.1622776622112314e-08,3.162277662227313e-08,3.162277660168379e-08,6.460065948767067e-10,-4.566498108925407e-09,-4.4713322131137575e-09,-1.07369880887519e-08,1.3512520606908867
5.5,5.5,0.9277777777777777,0.8166666666666667,3.162277660441604e-08,3.162277660480927e-08,3.162277660168379e-08,8.640134259352175e-11,-1.422933953367992e-08,-1.3987154833839364e-08,-2.0619909931200715e-08,0.4491122291652913
5.5,10.0,0.9277777777777777,0.8166666666666667,3.1622776598028904e-08,3.162277659840019e-08,3.162277660168379e-08,1.1557769442124247e-10,-1.7633475394490288e-08,-1.739591953528462e-08,-1.8881926738442843e-08,0.07080007293075324
10.0,1.0,0.9277777777777777,0.8166666666666667,3.1622776614780344e-08,3.162277661483408e-08,3.162277660168379e-08,4.1414934161991977e-10,-2.7100296415053525e-09,-2.652479958604179e-09,-6.816495076194616e-09,1.5152843244947778
10.0,5.5,0.9277777777777777,0.8166666666666667,3.162277660712743e-08,3.162277660730739e-08,3.162277660168379e-08,1.7214288214385124e-10,-1.0332488877432154e-08,-1.013530631197388e-08,-1.8881915451643105e-08,0.8274314809943129
10.0,10.0,0.9277777777777777,0.8166666666666667,3.162277660318656e-08,3.1622776603402786e-08,3.162277660168379e-08,4.752172195959878e-11,-1.4229333369715715e-08,-1.3987157990322995e-08,-2.0619922273750927e-08,0.4491137243039298
1.0,1.0,0.9277777777777777,0.8388888888888889,3.162277662327836e-08,3.162277662513548e-08,3.162277660168379e-08,6.828802301096836e-10,-1.347982380103275e-08,-1.3260436247133866e-08,-1.817544493137672e-08,0.3483443997231045
1.0,5.5,0.9277777777777777,0.8388888888888889,3.162277657133113e-08,3.1622776570989727e-08,3.162277660168379e-08,9.598355346889972e-10,-1.7103735615270046e-08,-1.7159203163587546e-08,-9.464144950621148e-09,0.4466621115113792
1.0,10.0,0.9277777777777777,0.8388888888888889,3.1622776578467195e-08,3.162277657732398e-08,3.162277660168379e-08,7.341732725121565e-10,-1.4697199530785783e-08,-1.4923264984744436e-08,-6.008421601378052e-09,0.5911859542498289
5.5,1.0,0.9277777777777777,0.8388888888888889,3.1622776622365895e-08,3.162277662251843e-08,3.162277660168379e-08,6.540255140073276e-10,-4.415423997895102e-09,-4.322007361932695e-09,-9.464137071207306e-09,1.1434265601036275
5.5,5.5,0.9277777777777777,0.8388888888888889,3.162277660561013e-08,3.1622776605947776e-08,3.162277660168379e-08,1.241616208842661e-10,-1.3479814054996265e-08,-1.3260441441922836e-08,-1.8175460212130696e-08,0.34834650819192864
5.5,10.0,0.9277777777777777,0.8388888888888889,3.1622776599901357e-08,3.162277660018549e-08,3.162277660168379e-08,5.6365551838178113e-11,-1.639860153312498e-08,-1.6203461306722506e-08,-1.664351541238047e-08,0.014935046672166866
10.0,1.0,0.9277777777777777,0.8388888888888889,3.162277661485837e-08,3.162277661490978e-08,3.162277660168379e-08,4.1661674964480286e-10,-2.62605731593027e-09,-2.5691434987499832e-09,-6.008411596721202e-09,1.2879971279654827
10.0,5.5,0.9277777777777777,0.8388888888888889,3.1622776607520425e-08,3.162277660768389e-08,3.162277660168379e-08,1.8457053271218497e-10,-9.896419377972612e-09,-9.709490657285796e-09,-1.6643501555786108e-08,0.6817700342035938
10.0,10.0,0.9277777777777777,0.8388888888888889,3.1622776603843236e-08,3.162277660402899e-08,3.162277660168379e-08,6.828762545517236e-11,-1.3479804284215256e-08,-1.32604466095919e-08,-1.8175475359009063e-08,0.3483486092073607
1.0,1.0,0.9277777777777777,0.861111111111111,3.162277663315749e-08,3.162277663459838e-08,3.162277660168379e-08,9.95285768059165e-10,-1.226629574008942e-08,-1.2079524685836145e-08,-1.5228516526701417e-08,0.24149269260895895
1.0,5.5,0.9277777777777777,0.861111111111111,3.162277659048435e-08,3.162277659006783e-08,3.162277660168379e-08,3.541574891999457e-10,-1.378450116663844e-08,-1.3868694000273056e-08,-7.929651632162928e-09,0.42474148782732524
1.0,10.0,0.9277777777777777,0.861111111111111,3.162277659466189e-08,3.162277659394858e-08,3.162277660168379e-08,2.2205207413454922e-10,-1.1084817429828308e-08,-1.1274694205014609e-08,-5.0342328689990685e-09,0.5458443135515816
5.5,1.0,0.9277777777777777,0.861111111111111,3.1622776622780894e-08,3.162277662291773e-08,3.162277660168379e-08,6.671489606521083e-10,-4.156308779393842e-09,-4.0672957538630485e-09,-7.929641796610785e-09,0.9078567588443822
5.5,5.5,0.9277777777777777,0.861111111111111,3.1622776607406313e-08,3.162277660766827e-08,3.162277660168379e-08,1.809620191000334e-10,-1.2266279962844058e-08,-1.207953345607004e-08,-1.5228535540016556e-08,0.2414958395002807
5.5,10.0,0.9277777777777777,0.861111111111111,3.162277660252176e-08,3.1622776602709086e-08,3.162277660168379e-08,2.649884474957507e-11,-1.4494721683245557e-08,-1.4349845078346357e-08,-1.394498221054375e-08,0.03792687329327962
10.0,1.0,0.9277777777777777,0.861111111111111,3.162277661498707e-08,3.162277661503388e-08,3.162277660168379e-08,4.206866859246466e-10,-2.4810960482203276e-09,-2.4262836456602403e-09,-5.0342203805932135e-09,1.029030832645203
10.0,5.5,0.9277777777777777,0.861111111111111,3.162277660813874e-08,3.162277660827609e-08,3.162277660168379e-08,2.041233444943003e-10,-9.168647925820459e-09,-8.999119524924332e-09,-1.3944964913922443e-08,0.5209401677046699
10.0,10.0,0.9277777777777777,0.861111111111111,3.162277660483116e-08,3.162277660497518e-08,3.162277660168379e-08,9.952855596887177e-11,-1.2266264171116205e-08,-1.207954220956479e-08,-1.522855444114378e-08,0.24149897871945242
1.0,1.0,0.9277777777777777,0.8833333333333333,3.162277664756671e-08,3.162277664849588e-08,3.162277660168379e-08,1.4509453617477913e-09,-1.0241641127104645e-08,-1.009788273708591e-08,-1.1606924074642808e-08,0.13330704821563436
1.0,5.5,0.9277777777777777,0.8833333333333333,3.162277660848533e-08,3.162277660828063e-08,3.162277660168379e-08,2.1508344078438923e-10,-9.677608816092238e-09,-9.740340866350585e-09,-6.043854694217668e-09,0.3754805748949314
1.0,10.0,0.9277777777777777,0.8833333333333333,3.162277660698632e-08,3.1622776606743484e-08,3.162277660168379e-08,1.6768057964631596e-10,-7.2117068787036e-09,-7.3180119837148365e-09,-3.837015635940155e-09,0.4679462573179473
5.5,1.0,0.9277777777777777,0.8833333333333333,3.1622776623478294e-08,3.1622776623585926e-08,3.162277660168379e-08,6.892026623559257e-10,-3.6800252318570492e-09,-3.6009866021393593e-09,-6.043842163548028e-09,0.6423371533510184
5.5,5.5,0.9277777777777777,0.8833333333333333,3.1622776610026147e-08,3.162277661019508e-08,3.162277660168379e-08,2.638084191180327e-10,-1.024161505593559e-08,-1.0097897985326869e-08,-1.1606948234173851e-08,0.13331229213179357
5.5,10.0,0.9277777777777777,0.8833333333333333,3.1622776605934336e-08,3.162277660603479e-08,3.162277660168379e-08,1.3441399315398603e-10,-1.1554230947915666e-08,-1.1457899410929366e-08,-1.0628653099108019e-08,0.08010726572629374
10.0,1.0,0.9277777777777777,0.8833333333333333,3.162277661520702e-08,3.1622776615244684e-08,3.162277660168379e-08,4.2764192640650563e-10,-2.211628855856562e-09,-2.1622300462639576e-09,-3.836999725488746e-09,0.73492026717235
10.0,5.5,0.9277777777777777,0.8833333333333333,3.1622776609109247e-08,3.162277660920769e-08,3.162277660168379e-08,2.3481349746377885e-10,-7.891915786134747e-09,-7.751009965184718e-09,-1.0628631062906224e-08,0.3467745159647538
10.0,10.0,0.9277777777777777,0.8833333333333333,3.162277660627217e-08,3.1622776606364986e-08,3.162277660168379e-08,1.4509723584381489e-10,-1.0241588983561765e-08,-1.0097913229339591e-08,-1.1606972308167018e-08,0.13331752785595646
1.0,1.0,0.9277777777777777,0.9055555555555554,3.162277666603893e-08,3.162277666646898e-08,3.162277660168379e-08,2.035088253861716e-09,-6.816817274861454e-09,-6.717976880526159e-09,-7.049640844279121e-09,0.03415429224958935
1.0,5.5,0.9277777777777777,0.9055555555555554,3.162277662113608e-08,3.162277662117513e-08,3.162277660168379e-08,6.151354303184676e-10,-5.094112055201231e-09,-5.086151878612765e-09,-3.6708353048331335e-09,0.2793964355210624
1.0,10.0,0.9277777777777777,0.9055555555555554,3.162277661389109e-08,3.162277661390338e-08,3.162277660168379e-08,3.860287165335035e-10,-3.511554269800763e-09,-3.519515150723863e-09,-2.3304805981105977e-09,0.3363392905094349
5.5,1.0,0.9277777777777777,0.9055555555555554,3.1622776624623807e-08,3.162277662468113e-08,3.162277660168379e-08,7.254269576572581e-10,-2.7225518024319946e-09,-2.665795324594169e-09,-3.6708189265745693e-09,0.3483008563126362
5.5,5.5,0.9277777777777777,0.9055555555555554,3.16227766133848e-08,3.162277661346288e-08,3.162277660168379e-08,3.700182915831272e-10,-6.8167741278556395e-09,-6.718003444397915e-09,-7.0496723556377934e-09,0.03416546058500797
5.5,10.0,0.9277777777777777,0.9055555555555554,3.162277660960267e-08,3.162277660965199e-08,3.162277660168379e-08,2.5041690786416526e-10,-7.152444352310337e-09,-7.078611579896752e-09,-6.4555040118801995e-09,0.09744086162725846
10.0,1.0,0.9277777777777777,0.9055555555555554,3.1622776615579606e-08,3.162277661560008e-08,3.162277660168379e-08,4.3942421301730843e-10,-1.6580981614848725e-09,-1.6222305000131367e-09,-2.3304598022980196e-09,0.40550171059295353
10.0,5.5,0.9277777777777777,0.9055555555555554,3.162277661051828e-08,3.162277661056619e-08,3.162277660168379e-08,2.793710234310938e-10,-5.536986642806298e-09,-5.439546924277828e-09,-6.455475209386833e-09,0.1658823879905586
10.0,10.0,0.9277777777777777,0.9055555555555554,3.162277660811932e-08,3.1622776608162284e-08,3.162277660168379e-08,2.035093698400665e-10,-6.816730988732205e-09,-6.71803001381655e-09,-7.049703814989258e-09,0.03417662023661322
1.0,1.0,0.9277777777777777,0.9277777777777777,3.162277668024613e-08,3.162277668032008e-08,3.162277660168379e-08,2.484359287593381e-09,-1.2370380534473996e-09,-1.153315702356e-09,-1.1410244873359267e-09,0.07761569326335643
1.0,5.5,0.9277777777777777,0.9277777777777777,3.162277662589047e-08,3.1622776625931526e-08,3.162277660168379e-08,7.654824213121787e-10,-7.298669471950482e-10,-6.439415878948535e-10,-5.941650559010212e-10,0.18592688957287756
1.0,10.0,0.9277777777777777,0.9277777777777777,3.162277661600408e-08,3.1622776616027984e-08,3.162277660168379e-08,4.5284732282533087e-10,-4.742507084605273e-10,-4.142697223883452e-10,-3.772262713414061e-10,0.20458469621284012
5.5,1.0,0.9277777777777777,0.9277777777777777,3.162277662594817e-08,3.162277662594983e-08,3.162277660168379e-08,7.673069765283481e-10,-5.693393834393758e-10,-5.626441578996366e-10,-5.941429324277684e-10,0.04356548960051649
5.5,5.5,0.9277777777777777,0.9277777777777777,3.1622776615967904e-08,3.162277661598127e-08,3.162277660168379e-08,4.5170328757208343e-10,-1.2369714621684503e-09,-1.153358478860151e-09,-1.1410669837679002e-09,0.0775316822850759
5.5,10.0,0.9277777777777777,0.9277777777777777,3.162277661181815e-08,3.162277661183209e-08,3.162277660168379e-08,3.2047656374554846e-10,-1.1935694835438014e-09,-1.086887498613869e-09,-1.0449285481818833e-09,0.12453479869524775
10.0,1.0,0.9277777777777777,0.9277777777777777,3.1622776616035984e-08,3.1622776616036084e-08,3.162277660168379e-08,4.538561748384814e-10,-3.53348763577782e-10,-3.531487588262637e-10,-3.7719818071492637e-10,0.0674954028299421
10.0,5.5,0.9277777777777777,0.9277777777777777,3.16227766118326e-08,3.1622776611837685e-08,3.162277660168379e-08,3.209335919134193e-10,-1.0751868403514917e-09,-1.0271307813479182e-09,-1.0448896422739854e-09,0.028178542501135634
10.0,10.0,0.9277777777777777,0.9277777777777777,3.162277660953999e-08,3.162277660954739e-08,3.162277660168379e-08,2.484347783739227e-10,-1.2369048745114502e-09,-1.1534012572932003e-09,-1.1411094716556474e-09,0.07744767187019119
1.0,1.0,0.9277777777777777,0.95,3.1622776667567384e-08,3.162277666702248e-08,3.162277660168379e-08,2.0834221213757202e-09,6.451273241601305e-09,6.586421515006996e-09,6.823561176551992e-09,0.0577076680848011
1.0,5.5,0.9277777777777777,0.95,3.1622776624758425e-08,3.162277662465753e-08,3.162277660168379e-08,7.296839741460086e-10,2.576503532847578e-09,2.6893130578571296e-09,3.5530657487340624e-09,0.3790261505316772
1.0,10.0,0.9277777777777777,0.95,3.1622776615622804e-08,3.162277661558838e-08,3.162277660168379e-08,4.407902752330357e-10,1.5691668785030273e-09,1.642855481711964e-09,2.255683080951117e-09,0.43750362810552096
5.5,1.0,0.9277777777777777,0.95,3.162277662166006e-08,3.162277662182433e-08,3.162277660168379e-08,6.317050032755517e-10,4.824062878159924e-09,4.732254336734524e-09,3.553096968605237e-09,0.2634637942446306
5.5,5.5,0.9277777777777777,0.95,3.1622776613662545e-08,3.1622776613563575e-08,3.162277660168379e-08,3.788014354749837e-10,6.45135295486374e-09,6.586369347912181e-09,6.823501276077591e-09,0.05768531404459657
5.5,10.0,0.9277777777777777,0.95,3.162277661065864e-08,3.1622776610581986e-08,3.162277660168379e-08,2.8380967932370685e-10,5.239902526245037e-09,5.40702553749746e-09,6.248312554333742e-09,0.1924482417445542
10.0,1.0,0.9277777777777777,0.95,3.162277661413312e-08,3.162277661424638e-08,3.162277660168379e-08,3.936822642484286e-10,3.326482200819454e-09,3.227187756434172e-09,2.255722721452468e-09,0.3218894359642786
10.0,5.5,0.9277777777777777,0.95,3.162277660984154e-08,3.162277660981319e-08,3.162277660168379e-08,2.579706376159182e-10,6.770148819228478e-09,6.8182846862823874e-09,6.2483674569688705e-09,0.07707088517428921
